#proteinId	gotermId	goName	gotermType	goAcc
1607039	9320	membrane	cellular_component	GO:0016020
1607077	2834	phosphoinositide 5-phosphatase activity	molecular_function	GO:0004439
1607253	3827	intracellular	cellular_component	GO:0005622
1607253	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
1607253	3838	nucleus	cellular_component	GO:0005634
1607253	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
1607253	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
1607253	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
1607253	6080	CTD phosphatase activity	molecular_function	GO:0008420
1607253	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
1607253	10186	myosin phosphatase activity	molecular_function	GO:0017018
1607253	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
1607253	10190	myosin phosphatase complex	cellular_component	GO:0017023
1607447	3425	Rho guanyl-nucleotide exchange factor activity	molecular_function	GO:0005089
1607447	3827	intracellular	cellular_component	GO:0005622
1607447	17205	regulation of Rho protein signal transduction	biological_process	GO:0035023
1607636	2175	nucleic acid binding	molecular_function	GO:0003676
1607636	5939	zinc ion binding	molecular_function	GO:0008270
1607636	2290	catalytic activity	molecular_function	GO:0003824
1609417	5830	metabolic process	biological_process	GO:0008152
1609417	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
1609417	4143	carbohydrate metabolic process	biological_process	GO:0005975
1609417	13148	lipid glycosylation	biological_process	GO:0030259
1609417	10100	sterol 3-beta-glucosyltransferase activity	molecular_function	GO:0016906
1610115	4598	protein modification process	biological_process	GO:0006464
1610115	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
1610115	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
1610115	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
1610115	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
1610115	6080	CTD phosphatase activity	molecular_function	GO:0008420
1610115	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
1610115	10186	myosin phosphatase activity	molecular_function	GO:0017018
1610115	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
1610115	10190	myosin phosphatase complex	cellular_component	GO:0017023
1610777	2290	catalytic activity	molecular_function	GO:0003824
1610777	4160	trehalose biosynthetic process	biological_process	GO:0005992
1610820	18722	protein complex	cellular_component	GO:0043234
1610820	24507	protein polymerization	biological_process	GO:0051258
1611078	3708	binding	molecular_function	GO:0005488
1611902	3727	protein binding	molecular_function	GO:0005515
1612051	3708	binding	molecular_function	GO:0005488
1612621	5830	metabolic process	biological_process	GO:0008152
1612621	9710	oxidoreductase activity	molecular_function	GO:0016491
1612621	3111	retinol dehydrogenase activity	molecular_function	GO:0004745
1613358	3930	cytoplasm	cellular_component	GO:0005737
1613358	10248	glycolipid transporter activity	molecular_function	GO:0017089
1613358	21262	glycolipid transport	biological_process	GO:0046836
1613358	25106	glycolipid binding	molecular_function	GO:0051861
1613719	3228	signal transducer activity	molecular_function	GO:0004871
1613719	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
1613719	11290	guanyl nucleotide binding	molecular_function	GO:0019001
1613719	3737	GTP binding	molecular_function	GO:0005525
1613719	5250	signal transduction	biological_process	GO:0007165
1613840	2290	catalytic activity	molecular_function	GO:0003824
1613840	11118	cyanamide hydratase activity	molecular_function	GO:0018820
1614433	9985	hydrolase activity	molecular_function	GO:0016787
1614433	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
1614433	6508	guanine deaminase activity	molecular_function	GO:0008892
1614504	2709	epoxide hydrolase activity	molecular_function	GO:0004301
1614504	3981	microsome	cellular_component	GO:0005792
1614504	7213	response to toxin	biological_process	GO:0009636
1614504	9320	membrane	cellular_component	GO:0016020
1614719	6667	biosynthetic process	biological_process	GO:0009058
1614719	9942	hydroxymethyl-, formyl- and related transferase activity	molecular_function	GO:0016742
1614719	2290	catalytic activity	molecular_function	GO:0003824
1614719	2871	methionyl-tRNA formyltransferase activity	molecular_function	GO:0004479
1614739	5794	nicotinamide N-methyltransferase activity	molecular_function	GO:0008112
1615268	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1615268	4143	carbohydrate metabolic process	biological_process	GO:0005975
1615268	22283	endoglycosylceramidase activity	molecular_function	GO:0047876
1616077	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
1616077	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
1616077	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
1616077	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
1616183	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
1616183	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
1616417	2888	monooxygenase activity	molecular_function	GO:0004497
1616417	3721	iron ion binding	molecular_function	GO:0005506
1616417	4283	electron transport	biological_process	GO:0006118
1616417	12251	heme binding	molecular_function	GO:0020037
1616417	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
1617081	5849	O-methyltransferase activity	molecular_function	GO:0008171
1617081	21563	sterigmatocystin 7-O-methyltransferase activity	molecular_function	GO:0047146
1617498	3736	ATP binding	molecular_function	GO:0005524
1617498	10082	ATPase activity	molecular_function	GO:0016887
1617498	162	nucleotide binding	molecular_function	GO:0000166
1617498	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1617498	6209	xenobiotic-transporting ATPase activity	molecular_function	GO:0008559
1617542	2632	pepsin A activity	molecular_function	GO:0004194
1617542	4639	proteolysis	biological_process	GO:0006508
1617542	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
1617542	2634	saccharopepsin activity	molecular_function	GO:0004196
1618781	2888	monooxygenase activity	molecular_function	GO:0004497
1618781	3721	iron ion binding	molecular_function	GO:0005506
1618781	4283	electron transport	biological_process	GO:0006118
1618781	12251	heme binding	molecular_function	GO:0020037
1618903	2888	monooxygenase activity	molecular_function	GO:0004497
1618903	3721	iron ion binding	molecular_function	GO:0005506
1618903	4283	electron transport	biological_process	GO:0006118
1618903	12251	heme binding	molecular_function	GO:0020037
1618903	10891	fluorene oxygenase activity	molecular_function	GO:0018585
1618903	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
1618903	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
1618903	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
1618903	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
1618903	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
1618903	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
1618903	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
1618903	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
1618903	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
1618903	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
1618903	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
1618903	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
1618903	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
1618903	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
1618903	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
1618903	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
1619081	6667	biosynthetic process	biological_process	GO:0009058
1619081	2783	glycolipid 2-alpha-mannosyltransferase activity	molecular_function	GO:0004377
1619448	3043	protein kinase activity	molecular_function	GO:0004672
1619448	3736	ATP binding	molecular_function	GO:0005524
1619448	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1619607	5765	N-acetyltransferase activity	molecular_function	GO:0008080
1619607	5830	metabolic process	biological_process	GO:0008152
1620595	5939	zinc ion binding	molecular_function	GO:0008270
1620737	2888	monooxygenase activity	molecular_function	GO:0004497
1620737	3721	iron ion binding	molecular_function	GO:0005506
1620737	4283	electron transport	biological_process	GO:0006118
1620737	12251	heme binding	molecular_function	GO:0020037
1620737	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
1620821	4929	cation transport	biological_process	GO:0006812
1620821	5991	cation transmembrane transporter activity	molecular_function	GO:0008324
1620821	9320	membrane	cellular_component	GO:0016020
1621073	3633	nucleotide-sugar transmembrane transporter activity	molecular_function	GO:0005338
1621073	9092	nucleotide-sugar transport	biological_process	GO:0015780
1621073	9321	integral to membrane	cellular_component	GO:0016021
1621304	5830	metabolic process	biological_process	GO:0008152
1621304	9710	oxidoreductase activity	molecular_function	GO:0016491
1621778	9985	hydrolase activity	molecular_function	GO:0016787
1621778	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
1621778	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
1621778	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
1621778	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
1621778	6080	CTD phosphatase activity	molecular_function	GO:0008420
1621778	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
1621778	10186	myosin phosphatase activity	molecular_function	GO:0017018
1621778	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
1621778	10190	myosin phosphatase complex	cellular_component	GO:0017023
1621786	2888	monooxygenase activity	molecular_function	GO:0004497
1621786	3721	iron ion binding	molecular_function	GO:0005506
1621786	4283	electron transport	biological_process	GO:0006118
1621786	12251	heme binding	molecular_function	GO:0020037
1621796	3546	transporter activity	molecular_function	GO:0005215
1621796	4927	transport	biological_process	GO:0006810
1621796	9321	integral to membrane	cellular_component	GO:0016021
1622913	2623	serine carboxypeptidase activity	molecular_function	GO:0004185
1622913	4639	proteolysis	biological_process	GO:0006508
1622913	2624	carboxypeptidase C activity	molecular_function	GO:0004186
1622913	2685	vacuolar carboxypeptidase Y	molecular_function	GO:0004258
1623046	2441	acid phosphatase activity	molecular_function	GO:0003993
1624202	4929	cation transport	biological_process	GO:0006812
1624202	5991	cation transmembrane transporter activity	molecular_function	GO:0008324
1624202	4930	potassium ion transport	biological_process	GO:0006813
1624202	8446	potassium ion transmembrane transporter activity	molecular_function	GO:0015079
1624202	9321	integral to membrane	cellular_component	GO:0016021
1624354	21563	sterigmatocystin 7-O-methyltransferase activity	molecular_function	GO:0047146
1624476	2888	monooxygenase activity	molecular_function	GO:0004497
1624476	4283	electron transport	biological_process	GO:0006118
1624476	4851	aromatic compound metabolic process	biological_process	GO:0006725
1624476	5830	metabolic process	biological_process	GO:0008152
1624476	9710	oxidoreductase activity	molecular_function	GO:0016491
1624476	10968	phenol 2-monooxygenase activity	molecular_function	GO:0018662
1624512	5323	intracellular signaling cascade	biological_process	GO:0007242
1625896	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
1625896	2216	RNA binding	molecular_function	GO:0003723
1625896	4541	RNA processing	biological_process	GO:0006396
1626129	3043	protein kinase activity	molecular_function	GO:0004672
1626129	3736	ATP binding	molecular_function	GO:0005524
1626129	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1626129	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1626129	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
1626129	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
1626129	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
1626129	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
